"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","X"
"17",1.5,109.0,0.0714285714286,0.25,0.5,0,1.2,323.05,0.25,1.25,0,0.25,0,1.0,0,0.5,1.125,0.5,0.5,1.5,0.5,0,0,0,0,0,0,0,0,0.5,0.583333333333,0.515151515152
"18",2.0,0.5,313.366666667,0,0,3.03333333333,0.45,0.75,0.25,511.775,1.5,0,0.333333333333,1.5,0,0,0,0,0,0.5,0.571428571429,0.2,1.33333333333,0.2,0.5,0,0,0.5,0,0,0,0
"19",0.5,0.5,0.666666666667,0.833333333333,0,0,0.5,1.0,0,0.25,965.666666667,0.75,0,1.0,2.0,0.5,0.75,0.5,0,0,0.5,0,0,0,0,0,0,0,0.25,0.5,0.666666666667,0.0909090909091
"20",0.5,0.5,0,0,0,0,0,0.5,0,0,0.5,0.757575757576,0,59.5,0.5,0,0.5,0.5,0,0,186.25,0,0,0,0,0,0,0,0,0,0,0.25
"21",262.0,0.5,0.2,1.0,0.5,0,0.5,0.666666666667,0,1.43333333333,0,0,0,0,0,0,0.125,0.5,1.0,0,0.5,0,0.5,113.5,0.5,0,1.0,0,0.25,0,0,1.5
"22",0,0.25,0,10.0,0.25,0,0,0.166666666667,0,1.5,0.5,0.533333333333,0,0,1.33333333333,423.916666667,0.75,0,0,0,0,1.0,0,0,0,0,0,0.5,0.375,0,0,0
"23",0,0.5,0,0,0.7,1.0625,0,0,0,1.0,0,1.66666666667,1.5,1.0,0,0.5,0,0,0,493.5375,0.5,0,0,0,0,0.5,0,0,0,0,0,1.0
"24",1.0,0,0,0,0,0,0,221.333333333,0,0,0,1.16666666667,0.333333333333,1.0,0.5,0.166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666667,0,0.5
"25",0,0.5,0,0,1.0,0,0.5,0.833333333333,0,0.5,0,0,580.5,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0
"26",304.0,0.5,0,0,0,0,0,0,0,0.833333333333,0,1.0,0,0,0.5,0,0.5,0.5,0,0.333333333333,0,0.5,0,0,0,0,0,0.5,0.125,0,0,0
"27",0,1.0,0,1.0,0,0,0.5,0,1.5,0,0.5,0,0.5,0,0.75,8.5,0,0,0.5,0,0,0,0.5,0.5,0,0,158.5,0,0,0,0,0
"28",227.0,0.0588235294118,0,0,0,0,0,0,0,0.333333333333,0,2.2,0.5,0,0,0,0,0,0.5,0.5,0.285714285714,0,0,0,0,0,0,0,0,1.0,0,0
"29",0.5,0.176470588235,0.5,0,0.25,0.5,163.25,0.5,0,0,0,276.083333333,0,0,0,0.25,0,0,1.33333333333,0.25,0,0,0.5,0,0,0,0,0.5,0.25,0,0,0.321428571429
"X",2.5,0.75,1.26666666667,0.5,1.75,1.75,1.16666666667,1.33333333333,0,2.25,0,1.25,0,1.83333333333,0,0.75,0.833333333333,0.5,0,0,0,0.8,0,0,0,0,0.5,1.0,0,1.0,0,543.350649351
