"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","X"
"19",0,0,0,0.125,0,0.125,0.606060606061,1.0,0.215909090909,1.5,2.125,0,0,0.125,1.67045454545,0,0.5,0.5,208.125,0,0.5,0.0416666666667,0.424242424242,0,62.3333333333,0,0,0,1.0,1.125
"20",0.5,0,0,0.5,0.5,0,0.333333333333,0.5,0.5,2.0,1.0,0,277.0,0.5,0,0,0,0,0,0,0.5,0,0.5,0.5,0,0.5,0,0,0,0
"21",2.0,55.0,10.0,0,0,0.5,0,0,0,0,0,0.5,0,0.5,0.571428571429,144.142857143,0.5,1.0,1.0,0,0,0,0,0,0,0,0,1.0,0,0.785714285714
"22",0.25,0.583333333333,0,3.0,0,0.333333333333,0,25.5,0.583333333333,0.5,29.3333333333,0,5.25,0,0.5,0,0,0,0.333333333333,0.5,0,0.333333333333,0,0,0,0,40.5,0,0,0
"23",2.33333333333,123.333333333,71.5,0,0,0,0,0,1.0,0,0,0,0,0.5,0.5,0.5,0,0,0,0.5,1.0,0,1.33333333333,0,0,0.5,0,0,0,0.5
"24",0.5,0,0.666666666667,0,0,0,0,0,0,0.333333333333,0,1.0,0,0.333333333333,107.166666667,0,0,1.0,0,0,0,0,0,0,0,0,0,0,41.3333333333,0
"25",0.5,0,108.25,0,0,0.5,0,0.5,0.25,0.5,0.5,0,0.2,0.75,0,0,0,0,0,0,0.5,1.5,0.5,0,0.5,0,0,0,0,0.25
"26",0.833333333333,0.833333333333,57.5,0,2.0,0.5,0,0,1.0,0,0,0,0,0,0.5,86.0,0,0,0.333333333333,0.5,0,0.5,60.8333333333,0,0.333333333333,0,0,0,0,0.833333333333
"27",0,0.333333333333,1.0,0.5,1.33333333333,0,0,0,0,2.5,0,0,0.5,0,1.0,0.5,0,0,182.166666667,0,0,0,0,0,0,0,0,0,1.0,0.5
"28",0.25,0.333333333333,0,0,0.583333333333,0.5,194.583333333,0.5,0,2.0,1.5,0,0,0,0,0.5,0,0,1.0,0.5,0.5,0,0.5,0,1.0,0,0,0,0,0.916666666667
"W",0,0,0,0,0,0,0,1.0,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0
"Z",0.4,1.2,2.7,1.5,1.0,9.5,94.9166666667,245.366666667,0.333333333333,52.1666666667,2.11904761905,0,1.6,0.361111111111,1.0,1.66666666667,0,3.83333333333,0.333333333333,137.083333333,0.666666666667,2.45833333333,1.0,43.1666666667,0,0,9.5,0,1.83333333333,2.08333333333
