"F1","F2","D2","B4","D3","A1","A3","A2","B1","B2","B3","X","C2","D4","D1","E1","C1","E3","E2"
"11",0.5,1.0,0,0,0.5,169.916666667,0.5,1.85,1.76666666667,0.75,0.666666666667,2.0,0,258.033333333,1.75,0.833333333333,1.25,0.5,0.333333333333
"12",0.5,0.333333333333,1.5,1.5,0,0.5,0.75,1.0,0.333333333333,480.666666667,1.66666666667,1.91666666667,0.25,0.5,0.416666666667,1.5,0.583333333333,0.5,0.75
"13",0.5,189.25,0,1.02857142857,0.7,2.02857142857,0.861904761905,1.0,114.778571429,1.0,5.25,1.16666666667,1.7,0.416666666667,1.02857142857,0.537037037037,1.75,0.5,0.583333333333
"14",0,0,1.0,1.29166666667,0.5,31.8333333333,0.125,260.583333333,0.583333333333,0.75,0,1.25,2.2,0.833333333333,1.66666666667,0.407407407407,1.25,0.5,0
"15",0,0.5,0,97.1,0,1.0,0.5,0.35,74.2,1.0,42.8333333333,0.5,0,0.25,0,0.037037037037,191.416666667,0.125,6.25
"16",0.625,0.5,0.833333333333,0.85,0.333333333333,6.75,0.125,170.916666667,152.308333333,1.0,0.625,0.35,0.833333333333,0,2.6,0,1.5,0,0
"17",0.5,0.5,0,0.5,0,2.16666666667,332.166666667,0,2.0,3.33333333333,0.333333333333,2.0,0,0.333333333333,0.666666666667,1.0,153.333333333,0,0
"18",0,0.5,0,2.0,0,0.111111111111,0.361111111111,89.3333333333,0.666666666667,0.5,1.16666666667,1.1,1.0,0.166666666667,500.911111111,0,0.5,1.0,0.75
"19",0,0,0.833333333333,0.5,1.5,1.5,2.0,0.833333333333,52.6666666667,0.166666666667,1.08333333333,1.75,0.2,0,0,0.0740740740741,86.4166666667,0.125,0
"20",0,0,0,1.33333333333,1.5,0.5,2.0,781.0,0.5,0.166666666667,0.5,0.5,2.66666666667,0,0.45,0.5,0.333333333333,0.5,0.5
"21",0,1.5,0,0.916666666667,1.0,1.5,1.0,1.0,1.0,0.333333333333,0.833333333333,1.25,1.0,0.25,363.433333333,0.1,0.666666666667,0.5,0
"22",0,0.333333333333,0,0.125,0,172.0,0.375,0,1.41666666667,0,0.5,0.5,1.0,1.5,0.25,0.574074074074,0,0.625,0.0833333333333
"23",0.5,0,0,1.5,0.5,0,13.0,2.25,1.25,1.0,1.16666666667,0.25,249.0,0,0,0.0740740740741,0,1.0,0.0833333333333
"24",0.5,0,0,0,0.333333333333,0.5,441.333333333,0.5,0.333333333333,1.25,0.75,0.1,0,0.5,0.6,1.5,0,0,0
"25",0.5,0,0,0.916666666667,0.5,100.25,2.0,0.611111111111,106.194444444,0.5,1.36111111111,0,0,0,1.0,0.25,108.166666667,0,0
"26",2.0,1.0,21.5,1.5,344.866666667,0,0.5,0.25,0.75,0,0.5,0.5,0.25,0.75,0,0.111111111111,0.833333333333,0,0
"27",0,1.25,1.0,432.186904762,1.0,0.195238095238,0.153571428571,1.61111111111,0.339682539683,1.16666666667,0.944444444444,1.0,0.5,1.53333333333,0.128571428571,1.93333333333,2.0,0,0
"28",1.0,0,305.833333333,1.0,0,0.5,1.0,0.833333333333,1.33333333333,0.75,0,0.666666666667,0,0,0.166666666667,0,0.5,0,0
"29",0,144.583333333,0,1.3619047619,0,0.0285714285714,1.52857142857,0.1,1.12857142857,1.0,2.0,0.5,0.2,0,0.0285714285714,0,0.5,0,1.0
"30",0,0,0,0.583333333333,0,0,1.0,0.111111111111,1.11111111111,0,345.486111111,0.666666666667,0,0.5,0.166666666667,0.037037037037,0.5,0,0.125
"31",0.5,0,0.5,0.166666666667,0.25,0.833333333333,0.5,0,0.5,0,0.166666666667,1.0,165.15,0.166666666667,0,0,0.833333333333,1.0,0.5
"32",0.5,0,1.5,0,0.5,3.16666666667,0.5,0.5,155.666666667,0.333333333333,1.625,0.933333333333,2.7,0,1.3,0.5,0.333333333333,0,0.458333333333
"33",0,0,0,0,0,0.5,0,0,0.333333333333,0.833333333333,0.833333333333,0.5,189.2,0,0,0,0.5,0.5,0
"34",0,0,1.0,2.5,0,47.3333333333,1.5,0.5,1.25,0,1.0,1.0,127.0,0.25,0.25,0,0,0.25,0
"35",0.530303030303,1.39393939394,0.0606060606061,0.0588744588745,0.030303030303,1.08917748918,0.0588744588745,0.590909090909,0.225541125541,142.227272727,0.151515151515,1.40151515152,1.0,0,1.08917748918,0.104377104377,1.56060606061,0.280303030303,0.280303030303
"36",0,0,0,0,0,0.5,0,2.0,0,1.0,1.0,0,0,0.75,0.2,0.037037037037,131.5,0,0
"37",0,0,0,0,0,0.5,1.0,0.333333333333,3.83333333333,0.5,0.833333333333,0.75,1.16666666667,0,1.5,0.5,175.916666667,0,0
"38",181.0,0,0.5,1.0,0,0,0,0,0.333333333333,0,0.5,0,0.5,0,0,0,0,0,0
"X",0.333333333333,1.5,0.5,5.69523809524,2.56666666667,2.69523809524,2.19523809524,1.66666666667,5.94523809524,0.5,3.75,578.166666667,2.0,2.58333333333,3.69523809524,1.61111111111,6.5,0.625,1.41666666667
